6735	93
6745	90
6755	89
6766	93
6776	64
6786	78
6796	79
6806	74
6816	80
6826	74
6836	89
6846	66
6857	90
6867	91
6877	98
6887	83
6897	82
6907	86
6917	86
6927	88
6937	92
6947	100
6957	92
6967	96
6977	74
6988	90
6998	74
7008	88
7018	75
7028	82
7038	67
7048	96
7059	85
7069	79
7079	69
7089	84
7100	67
7110	75
7120	78
7130	87
7140	80
7150	81
7160	80
7170	69
7180	84
7191	68
7201	75
7211	84
7221	74
7231	86
7241	91
7252	63
7262	72
7272	71
7282	79
7292	93
7302	62
7312	71
7322	70
7332	72
7342	70
7353	71
7363	77
7373	64
7383	60
7393	81
7403	77
7413	72
7424	68
7434	77
7444	98
7454	83
7464	89
7474	77
7484	63
7494	73
7504	77
7514	75
7525	79
7535	66
7545	68
7555	86
7565	69
7575	64
7585	68
7595	71
7605	62
7615	64
7625	68
7635	79
7645	75
7655	70
7666	63
7676	68
7686	66
7696	60
7706	68
7716	75
7726	70
7736	59
7746	68
7757	89
7767	76
7777	65
7787	81
7798	72
7808	70
7818	77
7828	103
7838	76
7848	78
7858	97
7868	77
7878	73
7889	90
7899	76
7909	74
7919	74
7929	69
7939	72
7949	83
7959	80
7970	83
7980	57
7990	78
8000	65
8010	70
8020	77
8030	76
8041	72
8051	69
8061	66
8071	78
8081	74
8092	84
8102	81
8112	63
8122	100
8132	92
8142	99
8152	92
8162	89
8172	93
8182	98
8192	104
8202	72
8212	88
8222	79
8232	85
8243	70
8253	89
8263	62
8273	76
8284	92
8294	81
8304	86
8314	83
8324	85
8334	89
8344	90
8354	75
8365	95
8375	69
8385	131
8395	80
8405	84
8415	93
8425	76
8435	78
8445	93
8455	85
8465	77
8475	72
8485	69
8496	74
8506	71
8516	83
8527	91
8537	72
8547	80
8557	83
8567	80
8577	72
8587	90
8597	69
8607	73
8617	73
8627	83
8637	78
8648	75
8658	82
8668	81
8678	78
8688	82
8699	96
8709	73
8719	88
8729	91
8739	97
8749	79
8759	91
8769	83
8779	96
8789	82
8800	75
8810	71
8820	85
8830	69
8840	77
8850	85
8860	89
8870	93
8881	78
8891	78
8901	97
8911	83
8921	75
8931	96
8941	77
8951	77
8961	79
8972	80
8982	80
8992	75
9002	65
9012	77
9022	70
9032	95
9042	83
9052	72
9062	68
9073	74
9083	85
9093	95
9103	105
9113	70
9123	84
9133	77
9143	76
9153	78
9164	78
9174	81
9184	79
9194	76
9204	99
9214	85
9224	77
9234	90
9245	81
9255	91
9265	98
9275	94
9285	82
9295	99
9306	104
9316	92
9326	99
9336	124
9346	102
9357	93
9367	103
9377	82
9387	93
9397	101
9407	83
9417	76
9427	100
9437	83
9447	85
9458	104
9468	110
9478	90
9488	80
9498	101
9508	83
9518	88
9528	80
9539	88
9549	90
9559	74
9569	88
9580	150
9590	80
9600	99
9610	79
9620	88
9630	119
9641	87
9651	81
9661	100
9671	97
9681	92
9691	87
9701	76
9711	80
9721	88
9731	106
9741	84
9751	91
9761	101
9772	81
9782	91
9792	113
9802	95
9812	113
9822	110
9832	100
9842	87
9852	110
9862	108
9872	89
9882	166
9892	116
9902	109
9913	100
9923	107
9933	124
9943	126
9953	112
9963	113
9973	109
9983	121
9993	132
10003	121
10013	129
10023	121
10034	115
10044	129
10054	122
10064	123
10074	143
10084	131
10094	134
10104	134
10114	115
10124	140
10134	132
10144	123
10154	137
10164	154
10174	177
10185	159
10195	145
10205	160
10215	155
10225	190
10235	180
10245	176
10255	149
10265	172
10276	147
10286	166
10296	158
10306	182
10316	176
10326	164
10336	172
10346	192
10356	178
10366	152
10376	183
10386	182
10396	206
10406	216
10416	204
10426	176
10436	182
10446	188
10456	184
10466	204
10476	213
10486	216
10496	247
10506	251
10516	217
10526	311
10536	295
10546	284
10556	311
10566	269
10576	256
10587	258
10597	265
10607	214
10617	238
10627	294
10637	343
10647	291
10657	293
10667	307
10677	314
10687	317
10697	285
10707	318
10717	287
10727	299
10737	293
10747	349
10757	347
10767	417
10777	401
10787	409
10797	369
10807	367
10817	375
10827	399
10837	342
10847	356
10857	395
10867	439
10877	464
10887	454
10897	468
10907	461
10917	468
10927	490
10937	466
10948	486
10958	487
10968	472
10978	472
10988	480
10998	475
11008	480
11018	477
11028	478
11038	483
11048	484
11058	487
11068	476
11078	464
11088	479
11098	474
11108	466
11118	458
11128	476
11138	477
11148	470
11158	486
11168	468
11178	472
11188	488
11198	478
11208	476
11218	482
11228	475
11238	470
11248	489
11258	482
11268	475
11278	477
11288	482
11298	480
11308	486
11318	470
11328	481
11338	479
11349	478
11359	488
11369	480
11379	476
11389	479
11399	471
11409	486
11419	480
11429	483
11439	474
11449	480
11459	473
11469	483
11479	491
11489	476
11499	472
11509	485
11519	481
11529	482
11539	477
11549	498
11559	468
11569	476
11579	494
11589	485
11599	478
11609	489
11619	474
11629	481
11639	486
11649	477
11659	478
11669	482
11679	454
11689	492
11699	480
11709	482
11719	486
11729	473
11739	485
11749	490
11759	473
11769	482
11779	478
11790	488
11800	479
11810	480
11820	483
11830	477
11840	481
11850	479
11860	482
11870	485
11880	484
11890	464
11900	489
11910	484
11920	481
11930	479
11940	479
11950	490
11960	472
11970	486
11980	478
11990	495
12000	463
12010	486
12020	483
12030	475
12040	485
12050	481
12060	475
12070	488
12080	468
12090	479
12100	477
12110	485
12120	459
12130	483
12141	477
12151	479
12161	468
12171	482
12181	473
12191	478
12201	481
12211	474
12221	482
12231	479
12241	483
12251	480
12261	471
12271	474
12281	483
12291	480
12301	472
12311	490
12321	485
12331	479
12341	475
12351	482
12361	473
12371	482
12381	485
12391	481
12401	483
12411	480
12421	482
12431	484
12441	475
12451	481
12461	498
12471	473
12481	483
12491	464
12501	483
12511	487
12521	482
12531	478
12541	478
12551	475
12561	490
12571	472
12581	500
12591	479
12601	479
12611	482
12622	482
12632	480
12642	482
12652	483
12662	481
12672	481
12682	477
12692	484
12702	478
12712	486
12722	475
12732	478
12742	485
12752	482
12762	479
12772	484
12782	480
12792	487
12802	475
12812	471
12822	490
12832	479
12842	493
12852	481
12862	474
12872	476
12882	478
12892	483
12902	496
12912	477
12922	471
12932	482
12942	473
12952	486
12962	482
12972	482
12982	477
12992	490
13003	484
13013	480
13023	487
13033	476
13043	479
13053	486
13063	479
13073	483
13083	480
13093	477
13103	481
13113	477
13123	487
13133	476
13143	480
13153	492
13163	467
13173	481
13183	484
13193	478
13203	486
13213	483
13223	482
13233	476
13243	493
13253	478
13263	475
13273	478
13283	481
13293	477
13303	496
13313	481
13323	479
13333	481
13343	480
13353	488
13363	479
13373	476
13383	480
13393	480
13403	480
13413	479
13423	485
13433	478
13443	483
13453	480
13464	482
13474	479
13484	481
13494	479
13504	478
13514	481
13524	480
13534	483
13544	475
13554	484
13564	480
13574	479
13584	483
13594	485
13604	475
13614	482
13624	480
13634	480
13644	475
13654	478
13664	479
13674	473
13684	482
13694	486
13704	478
13714	479
13724	478
13734	484
13744	490
13754	474
13764	484
13774	479
13784	473
13794	501
13804	462
13814	496
13824	479
13834	487
13844	474
13854	486
13864	479
13875	484
13885	486
13895	481
13905	481
13915	480
13925	476
13935	486
13945	478
13955	479
13965	493
13975	476
13985	481
13995	478
14005	492
14015	493
14025	483
14035	478
14045	468
14055	481
14065	479
14075	479
14085	484
14095	485
14105	485
14115	479
14125	476
14135	485
14145	485
14155	470
14165	489
14175	478
14185	479
14195	478
14206	487
14216	484
14226	479
14236	477
14246	485
14256	479
14266	476
14276	484
14286	485
14296	479
14306	478
14316	490
14326	475
14336	476
14346	495
14356	477
14366	480
14376	481
14386	483
14396	473
14406	481
14416	485
14426	478
14436	479
14446	483
14456	489
14466	482
14476	479
14486	470
14496	485
14506	484
14516	480
14526	480
14536	477
14546	495
14556	474
14566	481
14576	485
14586	483
14596	478
14606	478
14616	476
14627	490
14637	480
14647	485
14657	478
14667	479
14677	487
14687	477
14697	487
14707	481
14717	497
14727	463
14737	485
14747	478
14757	481
14767	475
14777	490
14787	487
14797	471
14807	479
14817	480
14827	489
14837	465
14847	499
14857	472
14867	490
14877	468
14887	490
14897	483
14907	478
14917	481
14927	474
14937	483
14947	481
14958	483
14968	485
14978	475
14988	490
14998	480
15008	468
15018	481
15028	486
15038	473
15048	480
15058	483
15068	479
15078	485
15088	484
15098	474
15108	477
15118	482
15128	483
15138	482
15148	476
15158	474
15168	494
15178	467
15188	493
15198	461
15208	487
15218	491
15228	473
15238	476
15248	478
15258	488
15268	476
15278	485
15288	476
15298	481
15308	482
15318	463
15328	494
15338	479
15348	474
15358	493
15369	484
15379	484
15389	483
15399	479
15409	479
15419	486
15429	478
15439	480
15449	480
15459	481
15469	479
15479	483
15489	484
15499	481
15509	489
15519	469
15529	485
15539	482
15549	473
15559	486
15569	484
15579	481
15589	480
15599	484
15609	484
15619	467
15629	483
15639	476
15649	484
15659	485
15669	488
15679	475
15689	477
15699	482
15709	491
15719	473
15729	488
15739	482
15749	485
15760	482
15770	480
15780	480
15790	481
15800	479
15810	485
15820	480
15830	478
15840	483
15850	480
15860	482
15870	479
15880	486
15890	474
15900	480
15910	497
15920	467
15930	491
15940	481
15950	475
15960	493
15970	473
15980	483
15990	490
16000	468
16010	488
16020	477
16030	479
16040	474
16050	484
16060	487
16070	475
16080	486
16090	480
16100	479
16110	478
16120	467
16130	493
16140	484
16150	481
16160	482
16170	476
16180	478
16190	484
16200	477
16211	480
16221	475
16231	486
16241	483
16251	477
16261	480
16271	481
16281	480
16291	479
16301	481
16311	485
16321	478
16331	480
16341	479
16351	489
16361	484
16371	472
16381	488
16391	472
16401	495
16411	476
16421	484
16431	479
16441	476
16451	488
16461	463
16471	478
16481	494
16491	482
16501	467
16511	481
16521	490
16531	472
16541	476
16552	498
16562	480
16572	488
16582	475
16592	476
16602	487
16612	479
16622	482
16632	482
16642	479
16652	478
16662	481
16672	483
16682	488
16692	474
16702	483
16712	479
16722	483
16732	478
16742	477
16752	484
16762	486
16772	486
16782	465
16792	478
16802	475
16812	480
16822	483
16832	477
16842	470
16852	481
16862	468
16872	478
16882	480
16892	481
16902	481
16912	478
16922	476
16932	470
16942	489
16952	480
16962	486
16972	486
16982	475
16992	482
17002	477
17013	478
17023	484
17033	480
17043	473
17053	479
17063	482
17073	476
17083	478
17093	488
17103	476
17113	479
17123	477
17133	483
17143	474
17153	494
17163	467
17173	478
17183	485
17193	477
17203	481
17213	471
17223	487
17233	478
17243	489
17253	471
17263	483
17273	486
17283	480
17293	472
17303	478
17313	479
17323	484
17333	466
17343	478
17353	477
17363	481
17373	474
17383	482
17393	471
17403	486
17414	468
17424	484
17434	469
17444	466
17454	477
17464	477
17474	481
17484	479
17494	477
17504	475
17514	478
17524	487
17534	473
17544	474
17554	492
17564	471
17574	475
17584	489
17594	471
17604	476
17614	478
17624	473
17634	472
17644	474
17654	475
17664	471
17674	477
17684	474
17694	472
17704	483
17714	465
17724	476
17734	472
17744	492
17754	457
17764	460
17774	464
17784	430
17794	450
17804	431
17814	420
17824	462
17834	472
17845	470
17855	470
17865	475
17875	471
17885	465
17895	459
17905	473
17915	478
17925	474
17935	479
17945	462
17955	482
17965	477
17975	465
17985	454
17995	480
18005	486
18015	480
18025	489
18035	481
18045	472
18055	476
18065	485
18075	477
18085	484
18095	461
18105	494
18115	467
18125	479
18135	473
18145	493
18155	466
18165	484
18175	492
18185	464
18195	483
18205	470
18215	487
18225	477
18235	469
18245	480
18255	472
18265	487
18275	476
18285	479
18295	472
18306	481
18316	474
18326	481
18336	481
18346	472
18356	482
18366	469
18376	473
18386	467
18396	476
18406	470
18416	479
18426	480
18436	467
18446	484
18456	497
18466	467
18476	482
18486	480
18496	464
18506	481
18516	481
18526	484
18536	477
18546	471
18556	484
18566	486
18576	481
18586	479
18596	482
18606	481
18616	481
18626	479
18636	477
18646	478
18656	477
18666	487
18676	464
18686	484
18696	472
18706	481
18716	477
18726	466
18736	485
18746	480
18756	477
18766	482
18776	476
18786	482
18797	484
18807	479
18817	480
18827	479
18837	479
18847	477
18857	480
18867	482
18877	463
18887	473
18897	477
18907	481
18917	483
18927	466
18937	475
18947	489
18957	467
18967	474
18977	475
18987	481
18997	473
19007	479
19017	476
19027	478
19037	471
19047	486
19057	463
19067	492
19077	481
19087	478
19097	477
19107	470
19117	479
19127	488
19138	493
19148	481
19158	475
19168	475
19178	484
19188	478
19198	478
19208	480
19218	472
19228	480
19238	481
19248	486
19258	469
19268	484
19278	480
19288	468
19298	475
19308	477
19318	472
19328	475
19338	475
19348	473
19358	483
19368	484
19378	471
19388	478
19398	468
19408	459
19418	468
19428	474
19438	471
19448	459
19458	457
19468	463
19478	449
19488	461
19498	451
19509	457
19519	438
19529	450
19539	450
19549	449
19559	456
19569	434
19579	451
19589	435
19599	448
19609	419
19619	442
19629	436
19639	418
19649	428
19659	427
19669	405
19679	402
19689	401
19699	391
19709	416
19719	418
19729	404
19739	403
19749	409
19759	395
19769	407
19779	370
19789	378
19799	388
19809	381
19819	381
19829	371
19839	405
19849	393
19859	385
19869	382
19879	378
19889	373
19899	378
19909	362
19919	366
19929	385
19939	370
19950	341
19960	361
19970	355
19980	359
19990	361
20000	372
20010	372
20020	359
20030	375
20040	378
20050	377
20060	342
20070	344
20080	378
20090	336
20100	341
20110	312
20120	336
20130	323
20140	350
20150	339
20160	333
20170	344
20180	302
20190	321
20200	314
20210	298
20220	315
20231	287
20241	297
20251	309
20261	335
20271	304
20281	308
20291	295
20301	299
20311	308
20321	313
20331	317
20341	282
20351	313
20361	285
20371	303
20381	291
20391	297
20401	274
20411	270
20421	258
20431	267
20441	299
20451	266
20462	260
20472	265
20482	272
20492	265
20502	278
20512	254
20522	268
20532	289
20542	302
20552	256
20562	263
20572	273
20582	242
20592	282
20602	270
20612	278
20622	256
20632	261
20642	251
20652	261
20662	260
20672	228
20682	266
20693	268
20703	246
20713	253
20723	261
20733	256
20743	256
20753	246
20763	249
20773	242
20783	252
20793	252
20803	244
20813	249
20823	273
20833	256
20843	209
20853	233
20864	237
20874	250
20884	235
20894	258
20904	251
20914	244
20924	269
20934	238
20944	246
20954	245
20964	249
20974	257
20984	250
20994	253
21004	253
21014	245
21024	243
21034	224
21044	228
21054	260
21064	193
21074	221
21084	216
21094	227
21104	238
21115	265
21125	208
21135	237
21145	220
21155	237
21165	235
21175	251
21185	219
21195	218
21205	216
21215	240
21225	228
21235	250
21245	235
21255	250
21265	233
21275	191
21285	205
21295	211
21305	205
21315	202
21325	228
21335	222
21345	224
21355	189
21366	184
21376	232
21386	209
21396	252
21406	176
21416	180
21426	227
21436	174
21446	187
21457	194
21467	185
21477	195
21487	186
21497	192
21507	185
21517	205
21527	187
21537	167
21547	198
21557	193
21567	170
21577	200
21587	178
21597	192
21607	191
21618	174
21628	182
21638	197
21648	181
21658	192
21668	188
21678	178
21688	174
21698	187
21708	171
21718	164
21728	186
21738	207
21748	195
21758	183
21768	182
21778	218
21788	202
21798	175
21808	178
21819	195
21829	169
21839	186
21849	171
21859	149
21869	190
21879	190
21889	170
21899	171
21909	172
21919	185
21929	195
21939	165
21949	166
21959	182
21969	166
21979	150
21989	150
21999	168
22010	156
22020	159
22030	172
22040	142
22050	186
22060	168
22070	174
22080	176
22090	151
22100	149
22110	153
22120	168
22130	164
22140	165
22150	176
22161	163
22171	169
22181	187
22191	159
22201	179
22211	169
22221	144
22231	182
22241	183
22251	184
22261	156
22271	157
22281	184
22291	149
22301	165
22311	160
22321	151
22331	158
22341	196
22351	171
22361	185
22372	160
22382	115
22392	159
22402	175
22412	149
22422	165
22432	151
22442	136
22452	139
22462	155
22472	157
22482	152
22492	169
22502	175
22512	172
22523	186
22533	170
22543	151
22553	174
22563	158
22573	150
22583	127
22593	153
22603	157
22613	127
22623	151
22633	156
22643	149
22653	142
22663	138
22673	162
22683	152
22693	139
22703	165
22713	146
22723	143
22733	142
22744	145
22754	144
22764	164
22774	146
22784	148
22794	151
22804	149
22814	151
22824	144
22834	121
22844	149
22854	120
22864	143
22874	126
22884	149
22894	150
22904	136
22914	132
22924	148
22934	140
22944	143
22954	136
22965	135
22975	142
22985	145
22995	142
23005	136
23015	152
23025	123
23035	126
23045	142
23055	131
23065	133
23075	115
23085	139
23095	102
23105	123
23115	123
23125	154
23136	126
23146	131
23156	153
23166	141
23176	122
23186	128
23196	116
23206	123
23216	111
23226	135
23237	136
23247	115
23257	122
23267	127
23277	121
23287	100
23297	119
23307	117
23317	131
23327	126
23337	130
23348	113
23358	124
23368	105
23378	127
23388	114
23398	98
23408	115
23418	109
23428	110
23438	128
23448	129
23458	115
23468	110
23478	115
23488	99
23499	120
23509	111
23519	92
23529	115
23539	123
23549	108
23559	101
23569	114
23579	107
23590	142
23600	102
23610	120
23620	106
23630	117
23640	100
23650	95
23660	117
23671	106
23681	105
23691	128
23701	110
23711	111
23721	111
23731	102
23741	117
23751	117
23761	113
23771	117
23781	120
23792	96
23802	95
23812	109
23822	104
23832	96
23842	90
23852	107
23862	104
23872	110
23882	106
23892	109
23902	108
23912	105
23923	114
23933	106
23943	86
23953	110
23963	95
23973	90
23983	97
23993	102
24003	115
24013	93
24023	125
24033	112
24043	87
24053	95
24064	130
24074	113
24084	96
24094	107
24104	93
24114	104
24124	95
24135	103
24145	124
24155	117
24165	109
24175	99
24185	102
24195	99
24205	105
24215	108
24225	91
24235	93
24245	92
24256	95
24266	80
24276	90
24286	116
24296	86
24306	85
24316	86
24326	110
24336	108
24347	109
24357	99
24367	102
24377	101
24387	91
24397	99
24408	102
24418	80
24428	101
24438	94
24448	85
24458	83
24468	89
24478	96
24488	102
24498	97
24508	106
24518	109
24528	107
24538	99
24548	92
24558	91
24569	112
24579	112
24589	97
24599	105
24609	113
24619	93
24630	104
24640	98
24650	101
24660	106
24670	94
24680	103
24690	103
24700	93
24710	105
24720	115
24730	91
24740	104
24750	102
24761	98
24771	98
24781	115
24791	98
24801	91
24811	93
24821	94
24831	93
24841	91
24852	80
24862	104
24872	90
24882	87
24892	92
24902	95
24912	110
24922	105
24932	113
24942	101
24952	115
24962	95
24972	85
24983	89
24993	91
25003	74
25013	82
25023	78
25034	79
25044	83
25054	77
25064	80
25074	70
25084	103
25094	86
25104	91
25115	92
25125	88
25135	74
25145	81
25155	72
25165	86
25176	68
25186	67
25196	69
25206	77
25216	88
25226	104
25236	69
25247	72
25257	84
25267	68
25278	72
25288	79
25298	85
25308	83
25318	70
25329	70
25339	85
25349	64
25359	77
25369	85
25379	75
25389	74
25399	62
25410	61
25420	84
25430	64
25440	63
25450	82
25460	71
25470	75
25480	69
25490	72
25500	60
25510	60
25520	73
25530	81
25541	69
25551	57
25562	63
25572	66
25582	68
25592	71
25602	64
25612	78
25622	65
25633	79
25643	68
25653	61
25663	56
25673	63
25683	72
25693	66
25703	91
25714	69
25724	71
25734	66
25744	67
25754	64
25764	63
25774	83
25785	63
25795	60
25805	100
25815	89
25825	67
25835	101
25845	89
25855	66
25865	69
25875	69
25886	65
25896	73
25906	73
25916	67
25926	70
25936	61
25946	53
25956	71
25967	71
25977	66
25987	58
25997	67
26007	68
26017	50
26028	50
26038	66
26048	71
26058	64
26068	72
26078	64
26088	71
26099	42
26109	49
26119	58
26129	57
26139	62
26149	66
26160	56
26170	69
26180	60
26190	62
26201	73
26211	80
26221	65
26231	53
26241	57
26252	77
26262	56
26272	64
26282	68
26293	42
26303	65
26313	69
26323	63
26333	54
26343	60
26353	71
26364	77
26374	59
26384	68
26394	69
26404	66
26414	74
26424	84
26434	69
26444	60
26454	69
26464	91
26475	47
26485	58
26495	72
26505	66
26516	62
26526	50
26536	66
26546	70
26556	68
26566	66
26577	71
26587	65
26597	68
26607	71
26618	65
26628	82
26638	63
26648	48
26658	72
26668	54
26679	58
26689	62
26699	70
26709	62
26719	61
26729	84
26740	58
26750	60
26760	46
26770	84
26780	56
26790	64
26800	71
26810	65
26820	66
26830	59
26840	55
26850	59
26860	65
26870	63
26881	63
26891	58
26901	77
26911	68
26921	64
26931	63
26941	74
26952	63
26962	57
26972	89
26982	55
26992	62
27002	71
27012	64
27022	71
27033	59
27043	102
27053	60
27063	56
27074	62
27084	57
27094	65
27104	46
27114	59
27124	63
27134	69
27144	57
27155	71
27165	71
27175	69
27185	64
27195	82
27205	77
27215	65
27226	81
27236	64
27246	86
27257	61
27267	71
27277	75
27287	79
27297	76
27307	88
27317	57
27328	74
27338	83
27348	73
27358	85
27369	52
27379	76
27389	70
27399	78
27409	65
27419	65
27429	53
27439	57
27450	58
27460	65
27470	56
27480	73
27490	47
27500	63
27510	70
27520	71
27530	44
27541	77
27551	55
27561	68
27571	52
27581	65
27592	42
27602	47
27612	47
27622	43
27632	77
27642	55
27653	49
27663	51
27673	44
27683	55
27693	39
27703	51
27714	36
27724	46
27734	59
27744	60
27754	56
27764	52
27774	50
27784	53
27794	53
27804	46
27814	51
27824	62
27834	52
27845	68
27855	60
27865	58
27875	48
27886	49
27896	47
27906	51
27916	37
27926	81
27936	66
27946	55
27956	46
27967	51
27977	60
27987	55
27998	56
28008	64
28019	43
28029	59
28039	61
28049	43
28059	60
28069	54
28079	46
28090	43
28100	61
28110	54
28120	45
28131	46
28141	45
28151	48
28161	55
28171	47
28181	39
28191	42
28201	52
28212	45
28222	60
28232	54
28242	55
28252	60
28262	37
28272	45
28283	45
28293	45
28303	49
28314	54
28324	50
28334	37
28345	54
28355	38
28366	42
28376	43
28386	66
28396	36
